id,name,full_name,url,created_at,language,,,,,,
295862897,MDEwOlJlcG9zaXRvcnkyOTU4NjI4OTc=,ruspiro-arch-aarch64,RusPiRo/ruspiro-arch-aarch64,https://api.github.com/repos/RusPiRo/ruspiro-arch-aarch64,https://api.github.com/repos/RusPiRo/ruspiro-arch-aarch64/commits{/sha},https://api.github.com/repos/RusPiRo/ruspiro-arch-aarch64/downloads,https://api.github.com/repos/RusPiRo/ruspiro-arch-aarch64/issues{/number},https://api.github.com/repos/RusPiRo/ruspiro-arch-aarch64/pulls{/number},2020-09-15T22:25:35Z,Rust,0
292499972,MDEwOlJlcG9zaXRvcnkyOTI0OTk5NzI=,rpi3_optee_cachegrab,wellsleep/rpi3_optee_cachegrab,https://api.github.com/repos/wellsleep/rpi3_optee_cachegrab,https://api.github.com/repos/wellsleep/rpi3_optee_cachegrab/commits{/sha},https://api.github.com/repos/wellsleep/rpi3_optee_cachegrab/downloads,https://api.github.com/repos/wellsleep/rpi3_optee_cachegrab/issues{/number},https://api.github.com/repos/wellsleep/rpi3_optee_cachegrab/pulls{/number},2020-09-03T07:35:58Z,C,0
296971978,MDEwOlJlcG9zaXRvcnkyOTY5NzE5Nzg=,vivid-magisk-module,henriknelson/vivid-magisk-module,https://api.github.com/repos/henriknelson/vivid-magisk-module,https://api.github.com/repos/henriknelson/vivid-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/vivid-magisk-module/downloads,https://api.github.com/repos/henriknelson/vivid-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/vivid-magisk-module/pulls{/number},2020-09-20T00:05:32Z,Shell,0
301712273,MDEwOlJlcG9zaXRvcnkzMDE3MTIyNzM=,aarch64-port,openjdk/aarch64-port,https://api.github.com/repos/openjdk/aarch64-port,https://api.github.com/repos/openjdk/aarch64-port/commits{/sha},https://api.github.com/repos/openjdk/aarch64-port/downloads,https://api.github.com/repos/openjdk/aarch64-port/issues{/number},https://api.github.com/repos/openjdk/aarch64-port/pulls{/number},2020-10-06T12:02:34Z,Java,15
302944013,MDEwOlJlcG9zaXRvcnkzMDI5NDQwMTM=,go-arm64,blacktop/go-arm64,https://api.github.com/repos/blacktop/go-arm64,https://api.github.com/repos/blacktop/go-arm64/commits{/sha},https://api.github.com/repos/blacktop/go-arm64/downloads,https://api.github.com/repos/blacktop/go-arm64/issues{/number},https://api.github.com/repos/blacktop/go-arm64/pulls{/number},2020-10-10T16:30:06Z,Go,3
300654125,MDEwOlJlcG9zaXRvcnkzMDA2NTQxMjU=,rust-aarch64,achreto/rust-aarch64,https://api.github.com/repos/achreto/rust-aarch64,https://api.github.com/repos/achreto/rust-aarch64/commits{/sha},https://api.github.com/repos/achreto/rust-aarch64/downloads,https://api.github.com/repos/achreto/rust-aarch64/issues{/number},https://api.github.com/repos/achreto/rust-aarch64/pulls{/number},2020-10-02T15:14:13Z,Rust,0
304079227,MDEwOlJlcG9zaXRvcnkzMDQwNzkyMjc=,github-cli-magisk-module,henriknelson/github-cli-magisk-module,https://api.github.com/repos/henriknelson/github-cli-magisk-module,https://api.github.com/repos/henriknelson/github-cli-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/github-cli-magisk-module/downloads,https://api.github.com/repos/henriknelson/github-cli-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/github-cli-magisk-module/pulls{/number},2020-10-14T16:52:14Z,Shell,0
300915581,MDEwOlJlcG9zaXRvcnkzMDA5MTU1ODE=,python3-arm-wheels,Abathargh/python3-arm-wheels,https://api.github.com/repos/Abathargh/python3-arm-wheels,https://api.github.com/repos/Abathargh/python3-arm-wheels/commits{/sha},https://api.github.com/repos/Abathargh/python3-arm-wheels/downloads,https://api.github.com/repos/Abathargh/python3-arm-wheels/issues{/number},https://api.github.com/repos/Abathargh/python3-arm-wheels/pulls{/number},2020-10-03T15:41:02Z,None,1
307009793,MDEwOlJlcG9zaXRvcnkzMDcwMDk3OTM=,kiss-personal,xuxiaodong/kiss-personal,https://api.github.com/repos/xuxiaodong/kiss-personal,https://api.github.com/repos/xuxiaodong/kiss-personal/commits{/sha},https://api.github.com/repos/xuxiaodong/kiss-personal/downloads,https://api.github.com/repos/xuxiaodong/kiss-personal/issues{/number},https://api.github.com/repos/xuxiaodong/kiss-personal/pulls{/number},2020-10-25T02:29:47Z,Shell,1
304844156,MDEwOlJlcG9zaXRvcnkzMDQ4NDQxNTY=,gawk-magisk-module,henriknelson/gawk-magisk-module,https://api.github.com/repos/henriknelson/gawk-magisk-module,https://api.github.com/repos/henriknelson/gawk-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/gawk-magisk-module/downloads,https://api.github.com/repos/henriknelson/gawk-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/gawk-magisk-module/pulls{/number},2020-10-17T09:37:58Z,Shell,0
305666612,MDEwOlJlcG9zaXRvcnkzMDU2NjY2MTI=,aarch64-cruel-elf,CruelKernel/aarch64-cruel-elf,https://api.github.com/repos/CruelKernel/aarch64-cruel-elf,https://api.github.com/repos/CruelKernel/aarch64-cruel-elf/commits{/sha},https://api.github.com/repos/CruelKernel/aarch64-cruel-elf/downloads,https://api.github.com/repos/CruelKernel/aarch64-cruel-elf/issues{/number},https://api.github.com/repos/CruelKernel/aarch64-cruel-elf/pulls{/number},2020-10-20T10:07:38Z,C,0
302861302,MDEwOlJlcG9zaXRvcnkzMDI4NjEzMDI=,manylinux2014_aarch64_cross_x64,aguinet/manylinux2014_aarch64_cross_x64,https://api.github.com/repos/aguinet/manylinux2014_aarch64_cross_x64,https://api.github.com/repos/aguinet/manylinux2014_aarch64_cross_x64/commits{/sha},https://api.github.com/repos/aguinet/manylinux2014_aarch64_cross_x64/downloads,https://api.github.com/repos/aguinet/manylinux2014_aarch64_cross_x64/issues{/number},https://api.github.com/repos/aguinet/manylinux2014_aarch64_cross_x64/pulls{/number},2020-10-10T09:08:23Z,Dockerfile,0
304264163,MDEwOlJlcG9zaXRvcnkzMDQyNjQxNjM=,tair-aarch64,jessen001/tair-aarch64,https://api.github.com/repos/jessen001/tair-aarch64,https://api.github.com/repos/jessen001/tair-aarch64/commits{/sha},https://api.github.com/repos/jessen001/tair-aarch64/downloads,https://api.github.com/repos/jessen001/tair-aarch64/issues{/number},https://api.github.com/repos/jessen001/tair-aarch64/pulls{/number},2020-10-15T08:46:21Z,C++,0
306035198,MDEwOlJlcG9zaXRvcnkzMDYwMzUxOTg=,qemu-arm-dev,caubekimo/qemu-arm-dev,https://api.github.com/repos/caubekimo/qemu-arm-dev,https://api.github.com/repos/caubekimo/qemu-arm-dev/commits{/sha},https://api.github.com/repos/caubekimo/qemu-arm-dev/downloads,https://api.github.com/repos/caubekimo/qemu-arm-dev/issues{/number},https://api.github.com/repos/caubekimo/qemu-arm-dev/pulls{/number},2020-10-21T13:33:43Z,Dockerfile,0
303817015,MDEwOlJlcG9zaXRvcnkzMDM4MTcwMTU=,htop-magisk-module,henriknelson/htop-magisk-module,https://api.github.com/repos/henriknelson/htop-magisk-module,https://api.github.com/repos/henriknelson/htop-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/htop-magisk-module/downloads,https://api.github.com/repos/henriknelson/htop-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/htop-magisk-module/pulls{/number},2020-10-13T20:08:34Z,Shell,0
303854744,MDEwOlJlcG9zaXRvcnkzMDM4NTQ3NDQ=,croc-magisk-module,henriknelson/croc-magisk-module,https://api.github.com/repos/henriknelson/croc-magisk-module,https://api.github.com/repos/henriknelson/croc-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/croc-magisk-module/downloads,https://api.github.com/repos/henriknelson/croc-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/croc-magisk-module/pulls{/number},2020-10-13T23:46:31Z,Shell,0
303848753,MDEwOlJlcG9zaXRvcnkzMDM4NDg3NTM=,lsd-magisk-module,henriknelson/lsd-magisk-module,https://api.github.com/repos/henriknelson/lsd-magisk-module,https://api.github.com/repos/henriknelson/lsd-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/lsd-magisk-module/downloads,https://api.github.com/repos/henriknelson/lsd-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/lsd-magisk-module/pulls{/number},2020-10-13T23:05:45Z,Shell,0
304646006,MDEwOlJlcG9zaXRvcnkzMDQ2NDYwMDY=,fzf-magisk-module,henriknelson/fzf-magisk-module,https://api.github.com/repos/henriknelson/fzf-magisk-module,https://api.github.com/repos/henriknelson/fzf-magisk-module/commits{/sha},https://api.github.com/repos/henriknelson/fzf-magisk-module/downloads,https://api.github.com/repos/henriknelson/fzf-magisk-module/issues{/number},https://api.github.com/repos/henriknelson/fzf-magisk-module/pulls{/number},2020-10-16T14:10:05Z,Shell,0
304042103,MDEwOlJlcG9zaXRvcnkzMDQwNDIxMDM=,pyOs,ajh123/pyOs,https://api.github.com/repos/ajh123/pyOs,https://api.github.com/repos/ajh123/pyOs/commits{/sha},https://api.github.com/repos/ajh123/pyOs/downloads,https://api.github.com/repos/ajh123/pyOs/issues{/number},https://api.github.com/repos/ajh123/pyOs/pulls{/number},2020-10-14T14:32:55Z,C,1
300569144,MDEwOlJlcG9zaXRvcnkzMDA1NjkxNDQ=,MCinaBox,hamid12121/MCinaBox,https://api.github.com/repos/hamid12121/MCinaBox,https://api.github.com/repos/hamid12121/MCinaBox/commits{/sha},https://api.github.com/repos/hamid12121/MCinaBox/downloads,https://api.github.com/repos/hamid12121/MCinaBox/issues{/number},https://api.github.com/repos/hamid12121/MCinaBox/pulls{/number},2020-10-02T09:44:54Z,None,1
312940600,MDEwOlJlcG9zaXRvcnkzMTI5NDA2MDA=,flutter-engine-binaries-for-arm,ardera/flutter-engine-binaries-for-arm,https://api.github.com/repos/ardera/flutter-engine-binaries-for-arm,https://api.github.com/repos/ardera/flutter-engine-binaries-for-arm/commits{/sha},https://api.github.com/repos/ardera/flutter-engine-binaries-for-arm/downloads,https://api.github.com/repos/ardera/flutter-engine-binaries-for-arm/issues{/number},https://api.github.com/repos/ardera/flutter-engine-binaries-for-arm/pulls{/number},2020-11-15T02:12:00Z,C,15
316619863,MDEwOlJlcG9zaXRvcnkzMTY2MTk4NjM=,ljc,lovejoy-lang/ljc,https://api.github.com/repos/lovejoy-lang/ljc,https://api.github.com/repos/lovejoy-lang/ljc/commits{/sha},https://api.github.com/repos/lovejoy-lang/ljc/downloads,https://api.github.com/repos/lovejoy-lang/ljc/issues{/number},https://api.github.com/repos/lovejoy-lang/ljc/pulls{/number},2020-11-27T23:29:30Z,C,2
316741343,MDEwOlJlcG9zaXRvcnkzMTY3NDEzNDM=,aarch64,krinkinmu/aarch64,https://api.github.com/repos/krinkinmu/aarch64,https://api.github.com/repos/krinkinmu/aarch64/commits{/sha},https://api.github.com/repos/krinkinmu/aarch64/downloads,https://api.github.com/repos/krinkinmu/aarch64/issues{/number},https://api.github.com/repos/krinkinmu/aarch64/pulls{/number},2020-11-28T13:35:57Z,C++,2
315327617,MDEwOlJlcG9zaXRvcnkzMTUzMjc2MTc=,armed-keccak,bwesterb/armed-keccak,https://api.github.com/repos/bwesterb/armed-keccak,https://api.github.com/repos/bwesterb/armed-keccak/commits{/sha},https://api.github.com/repos/bwesterb/armed-keccak/downloads,https://api.github.com/repos/bwesterb/armed-keccak/issues{/number},https://api.github.com/repos/bwesterb/armed-keccak/pulls{/number},2020-11-23T13:41:11Z,C,0
311925679,MDEwOlJlcG9zaXRvcnkzMTE5MjU2Nzk=,TFLite-aarch64-linux-with-delegate,Hozzu/TFLite-aarch64-linux-with-delegate,https://api.github.com/repos/Hozzu/TFLite-aarch64-linux-with-delegate,https://api.github.com/repos/Hozzu/TFLite-aarch64-linux-with-delegate/commits{/sha},https://api.github.com/repos/Hozzu/TFLite-aarch64-linux-with-delegate/downloads,https://api.github.com/repos/Hozzu/TFLite-aarch64-linux-with-delegate/issues{/number},https://api.github.com/repos/Hozzu/TFLite-aarch64-linux-with-delegate/pulls{/number},2020-11-11T09:42:21Z,C++,4
316839614,MDEwOlJlcG9zaXRvcnkzMTY4Mzk2MTQ=,arm64-ubuntu-20.04,rickyzhang82/arm64-ubuntu-20.04,https://api.github.com/repos/rickyzhang82/arm64-ubuntu-20.04,https://api.github.com/repos/rickyzhang82/arm64-ubuntu-20.04/commits{/sha},https://api.github.com/repos/rickyzhang82/arm64-ubuntu-20.04/downloads,https://api.github.com/repos/rickyzhang82/arm64-ubuntu-20.04/issues{/number},https://api.github.com/repos/rickyzhang82/arm64-ubuntu-20.04/pulls{/number},2020-11-28T23:19:54Z,Shell,1
312483707,MDEwOlJlcG9zaXRvcnkzMTI0ODM3MDc=,rvjit-aa64,losfair/rvjit-aa64,https://api.github.com/repos/losfair/rvjit-aa64,https://api.github.com/repos/losfair/rvjit-aa64/commits{/sha},https://api.github.com/repos/losfair/rvjit-aa64/downloads,https://api.github.com/repos/losfair/rvjit-aa64/issues{/number},https://api.github.com/repos/losfair/rvjit-aa64/pulls{/number},2020-11-13T05:41:15Z,Rust,1
310678166,MDEwOlJlcG9zaXRvcnkzMTA2NzgxNjY=,librosa-aarch64,alanb128/librosa-aarch64,https://api.github.com/repos/alanb128/librosa-aarch64,https://api.github.com/repos/alanb128/librosa-aarch64/commits{/sha},https://api.github.com/repos/alanb128/librosa-aarch64/downloads,https://api.github.com/repos/alanb128/librosa-aarch64/issues{/number},https://api.github.com/repos/alanb128/librosa-aarch64/pulls{/number},2020-11-06T18:39:25Z,Dockerfile,0
317066081,MDEwOlJlcG9zaXRvcnkzMTcwNjYwODE=,lib-openjdk-9-ios,Oct4Pie/lib-openjdk-9-ios,https://api.github.com/repos/Oct4Pie/lib-openjdk-9-ios,https://api.github.com/repos/Oct4Pie/lib-openjdk-9-ios/commits{/sha},https://api.github.com/repos/Oct4Pie/lib-openjdk-9-ios/downloads,https://api.github.com/repos/Oct4Pie/lib-openjdk-9-ios/issues{/number},https://api.github.com/repos/Oct4Pie/lib-openjdk-9-ios/pulls{/number},2020-11-29T23:49:01Z,Java,0
316589399,MDEwOlJlcG9zaXRvcnkzMTY1ODkzOTk=,ANGELUS_KERNEL,LaLeLu68/ANGELUS_KERNEL,https://api.github.com/repos/LaLeLu68/ANGELUS_KERNEL,https://api.github.com/repos/LaLeLu68/ANGELUS_KERNEL/commits{/sha},https://api.github.com/repos/LaLeLu68/ANGELUS_KERNEL/downloads,https://api.github.com/repos/LaLeLu68/ANGELUS_KERNEL/issues{/number},https://api.github.com/repos/LaLeLu68/ANGELUS_KERNEL/pulls{/number},2020-11-27T19:59:40Z,None,0
312359574,MDEwOlJlcG9zaXRvcnkzMTIzNTk1NzQ=,aarch64,thebel1/aarch64,https://api.github.com/repos/thebel1/aarch64,https://api.github.com/repos/thebel1/aarch64/commits{/sha},https://api.github.com/repos/thebel1/aarch64/downloads,https://api.github.com/repos/thebel1/aarch64/issues{/number},https://api.github.com/repos/thebel1/aarch64/pulls{/number},2020-11-12T18:15:30Z,Assembly,0
316810368,MDEwOlJlcG9zaXRvcnkzMTY4MTAzNjg=,aarch64_min_kernel,evaitl/aarch64_min_kernel,https://api.github.com/repos/evaitl/aarch64_min_kernel,https://api.github.com/repos/evaitl/aarch64_min_kernel/commits{/sha},https://api.github.com/repos/evaitl/aarch64_min_kernel/downloads,https://api.github.com/repos/evaitl/aarch64_min_kernel/issues{/number},https://api.github.com/repos/evaitl/aarch64_min_kernel/pulls{/number},2020-11-28T19:49:41Z,Rust,0
315269762,MDEwOlJlcG9zaXRvcnkzMTUyNjk3NjI=,ORB_SLAM2_GLES,fangxiaoying/ORB_SLAM2_GLES,https://api.github.com/repos/fangxiaoying/ORB_SLAM2_GLES,https://api.github.com/repos/fangxiaoying/ORB_SLAM2_GLES/commits{/sha},https://api.github.com/repos/fangxiaoying/ORB_SLAM2_GLES/downloads,https://api.github.com/repos/fangxiaoying/ORB_SLAM2_GLES/issues{/number},https://api.github.com/repos/fangxiaoying/ORB_SLAM2_GLES/pulls{/number},2020-11-23T09:52:56Z,C++,0
315779018,MDEwOlJlcG9zaXRvcnkzMTU3NzkwMTg=,sos-aarch64,jamestut/sos-aarch64,https://api.github.com/repos/jamestut/sos-aarch64,https://api.github.com/repos/jamestut/sos-aarch64/commits{/sha},https://api.github.com/repos/jamestut/sos-aarch64/downloads,https://api.github.com/repos/jamestut/sos-aarch64/issues{/number},https://api.github.com/repos/jamestut/sos-aarch64/pulls{/number},2020-11-24T23:39:47Z,C,1
313952159,MDEwOlJlcG9zaXRvcnkzMTM5NTIxNTk=,DomainProcessIsolation-AArch64,KKimj/DomainProcessIsolation-AArch64,https://api.github.com/repos/KKimj/DomainProcessIsolation-AArch64,https://api.github.com/repos/KKimj/DomainProcessIsolation-AArch64/commits{/sha},https://api.github.com/repos/KKimj/DomainProcessIsolation-AArch64/downloads,https://api.github.com/repos/KKimj/DomainProcessIsolation-AArch64/issues{/number},https://api.github.com/repos/KKimj/DomainProcessIsolation-AArch64/pulls{/number},2020-11-18T14:01:13Z,C,0
310168376,MDEwOlJlcG9zaXRvcnkzMTAxNjgzNzY=,CrossCompile_ThirdParty,juliusplusplus/CrossCompile_ThirdParty,https://api.github.com/repos/juliusplusplus/CrossCompile_ThirdParty,https://api.github.com/repos/juliusplusplus/CrossCompile_ThirdParty/commits{/sha},https://api.github.com/repos/juliusplusplus/CrossCompile_ThirdParty/downloads,https://api.github.com/repos/juliusplusplus/CrossCompile_ThirdParty/issues{/number},https://api.github.com/repos/juliusplusplus/CrossCompile_ThirdParty/pulls{/number},2020-11-05T02:21:10Z,None,0
314817171,MDEwOlJlcG9zaXRvcnkzMTQ4MTcxNzE=,nfs-ganesha,devopswise/nfs-ganesha,https://api.github.com/repos/devopswise/nfs-ganesha,https://api.github.com/repos/devopswise/nfs-ganesha/commits{/sha},https://api.github.com/repos/devopswise/nfs-ganesha/downloads,https://api.github.com/repos/devopswise/nfs-ganesha/issues{/number},https://api.github.com/repos/devopswise/nfs-ganesha/pulls{/number},2020-11-21T13:22:25Z,Shell,0
316479915,MDEwOlJlcG9zaXRvcnkzMTY0Nzk5MTU=,aarch64-laptops-support,bm16ton/aarch64-laptops-support,https://api.github.com/repos/bm16ton/aarch64-laptops-support,https://api.github.com/repos/bm16ton/aarch64-laptops-support/commits{/sha},https://api.github.com/repos/bm16ton/aarch64-laptops-support/downloads,https://api.github.com/repos/bm16ton/aarch64-laptops-support/issues{/number},https://api.github.com/repos/bm16ton/aarch64-laptops-support/pulls{/number},2020-11-27T11:13:31Z,None,0
313878798,MDEwOlJlcG9zaXRvcnkzMTM4Nzg3OTg=,gettext-20.2_arm64,bm16ton/gettext-20.2_arm64,https://api.github.com/repos/bm16ton/gettext-20.2_arm64,https://api.github.com/repos/bm16ton/gettext-20.2_arm64/commits{/sha},https://api.github.com/repos/bm16ton/gettext-20.2_arm64/downloads,https://api.github.com/repos/bm16ton/gettext-20.2_arm64/issues{/number},https://api.github.com/repos/bm16ton/gettext-20.2_arm64/pulls{/number},2020-11-18T09:06:28Z,C,0
314822195,MDEwOlJlcG9zaXRvcnkzMTQ4MjIxOTU=,arm64-test,oldthreefeng/arm64-test,https://api.github.com/repos/oldthreefeng/arm64-test,https://api.github.com/repos/oldthreefeng/arm64-test/commits{/sha},https://api.github.com/repos/oldthreefeng/arm64-test/downloads,https://api.github.com/repos/oldthreefeng/arm64-test/issues{/number},https://api.github.com/repos/oldthreefeng/arm64-test/pulls{/number},2020-11-21T13:48:07Z,Shell,0
314568296,MDEwOlJlcG9zaXRvcnkzMTQ1NjgyOTY=,docker-arm64v8-debian-qemu-python3-python3pip,acharaj/docker-arm64v8-debian-qemu-python3-python3pip,https://api.github.com/repos/acharaj/docker-arm64v8-debian-qemu-python3-python3pip,https://api.github.com/repos/acharaj/docker-arm64v8-debian-qemu-python3-python3pip/commits{/sha},https://api.github.com/repos/acharaj/docker-arm64v8-debian-qemu-python3-python3pip/downloads,https://api.github.com/repos/acharaj/docker-arm64v8-debian-qemu-python3-python3pip/issues{/number},https://api.github.com/repos/acharaj/docker-arm64v8-debian-qemu-python3-python3pip/pulls{/number},2020-11-20T13:52:33Z,Dockerfile,0
315200882,MDEwOlJlcG9zaXRvcnkzMTUyMDA4ODI=,kalliope_mobile_aarch64,1001111github/kalliope_mobile_aarch64,https://api.github.com/repos/1001111github/kalliope_mobile_aarch64,https://api.github.com/repos/1001111github/kalliope_mobile_aarch64/commits{/sha},https://api.github.com/repos/1001111github/kalliope_mobile_aarch64/downloads,https://api.github.com/repos/1001111github/kalliope_mobile_aarch64/issues{/number},https://api.github.com/repos/1001111github/kalliope_mobile_aarch64/pulls{/number},2020-11-23T04:34:33Z,None,0
310460267,MDEwOlJlcG9zaXRvcnkzMTA0NjAyNjc=,run-on-arch-action,atomlong/run-on-arch-action,https://api.github.com/repos/atomlong/run-on-arch-action,https://api.github.com/repos/atomlong/run-on-arch-action/commits{/sha},https://api.github.com/repos/atomlong/run-on-arch-action/downloads,https://api.github.com/repos/atomlong/run-on-arch-action/issues{/number},https://api.github.com/repos/atomlong/run-on-arch-action/pulls{/number},2020-11-06T01:30:50Z,Shell,0
313997364,MDEwOlJlcG9zaXRvcnkzMTM5OTczNjQ=,cross-lib-rs,qsib-cbie/cross-lib-rs,https://api.github.com/repos/qsib-cbie/cross-lib-rs,https://api.github.com/repos/qsib-cbie/cross-lib-rs/commits{/sha},https://api.github.com/repos/qsib-cbie/cross-lib-rs/downloads,https://api.github.com/repos/qsib-cbie/cross-lib-rs/issues{/number},https://api.github.com/repos/qsib-cbie/cross-lib-rs/pulls{/number},2020-11-18T16:46:44Z,Rust,0
322053462,MDEwOlJlcG9zaXRvcnkzMjIwNTM0NjI=,gcc-arm64,mvaisakh/gcc-arm64,https://api.github.com/repos/mvaisakh/gcc-arm64,https://api.github.com/repos/mvaisakh/gcc-arm64/commits{/sha},https://api.github.com/repos/mvaisakh/gcc-arm64/downloads,https://api.github.com/repos/mvaisakh/gcc-arm64/issues{/number},https://api.github.com/repos/mvaisakh/gcc-arm64/pulls{/number},2020-12-16T17:24:05Z,C++,33
320785089,MDEwOlJlcG9zaXRvcnkzMjA3ODUwODk=,pytorch-aarch64,KumaTea/pytorch-aarch64,https://api.github.com/repos/KumaTea/pytorch-aarch64,https://api.github.com/repos/KumaTea/pytorch-aarch64/commits{/sha},https://api.github.com/repos/KumaTea/pytorch-aarch64/downloads,https://api.github.com/repos/KumaTea/pytorch-aarch64/issues{/number},https://api.github.com/repos/KumaTea/pytorch-aarch64/pulls{/number},2020-12-12T08:37:40Z,HTML,18
324455141,MDEwOlJlcG9zaXRvcnkzMjQ0NTUxNDE=,armOS,thanoskoutr/armOS,https://api.github.com/repos/thanoskoutr/armOS,https://api.github.com/repos/thanoskoutr/armOS/commits{/sha},https://api.github.com/repos/thanoskoutr/armOS/downloads,https://api.github.com/repos/thanoskoutr/armOS/issues{/number},https://api.github.com/repos/thanoskoutr/armOS/pulls{/number},2020-12-26T00:32:46Z,C,2
318009793,MDEwOlJlcG9zaXRvcnkzMTgwMDk3OTM=,nginx-binaries,jirutka/nginx-binaries,https://api.github.com/repos/jirutka/nginx-binaries,https://api.github.com/repos/jirutka/nginx-binaries/commits{/sha},https://api.github.com/repos/jirutka/nginx-binaries/downloads,https://api.github.com/repos/jirutka/nginx-binaries/issues{/number},https://api.github.com/repos/jirutka/nginx-binaries/pulls{/number},2020-12-02T22:36:00Z,TypeScript,5
325487012,MDEwOlJlcG9zaXRvcnkzMjU0ODcwMTI=,aarch64-linux-android_4.9,rockchip-toybrick/aarch64-linux-android_4.9,https://api.github.com/repos/rockchip-toybrick/aarch64-linux-android_4.9,https://api.github.com/repos/rockchip-toybrick/aarch64-linux-android_4.9/commits{/sha},https://api.github.com/repos/rockchip-toybrick/aarch64-linux-android_4.9/downloads,https://api.github.com/repos/rockchip-toybrick/aarch64-linux-android_4.9/issues{/number},https://api.github.com/repos/rockchip-toybrick/aarch64-linux-android_4.9/pulls{/number},2020-12-30T07:39:38Z,C,2
323965332,MDEwOlJlcG9zaXRvcnkzMjM5NjUzMzI=,arm64-popular-wheels,smorad/arm64-popular-wheels,https://api.github.com/repos/smorad/arm64-popular-wheels,https://api.github.com/repos/smorad/arm64-popular-wheels/commits{/sha},https://api.github.com/repos/smorad/arm64-popular-wheels/downloads,https://api.github.com/repos/smorad/arm64-popular-wheels/issues{/number},https://api.github.com/repos/smorad/arm64-popular-wheels/pulls{/number},2020-12-23T17:38:50Z,None,3
319785920,MDEwOlJlcG9zaXRvcnkzMTk3ODU5MjA=,libarch,h3adshotzz/libarch,https://api.github.com/repos/h3adshotzz/libarch,https://api.github.com/repos/h3adshotzz/libarch/commits{/sha},https://api.github.com/repos/h3adshotzz/libarch/downloads,https://api.github.com/repos/h3adshotzz/libarch/issues{/number},https://api.github.com/repos/h3adshotzz/libarch/pulls{/number},2020-12-08T23:21:11Z,C,0
322974935,MDEwOlJlcG9zaXRvcnkzMjI5NzQ5MzU=,LCA2021,NaohiroTamura/LCA2021,https://api.github.com/repos/NaohiroTamura/LCA2021,https://api.github.com/repos/NaohiroTamura/LCA2021/commits{/sha},https://api.github.com/repos/NaohiroTamura/LCA2021/downloads,https://api.github.com/repos/NaohiroTamura/LCA2021/issues{/number},https://api.github.com/repos/NaohiroTamura/LCA2021/pulls{/number},2020-12-20T02:01:40Z,None,0
321904002,MDEwOlJlcG9zaXRvcnkzMjE5MDQwMDI=,ahash-c,SchrodingerZhu/ahash-c,https://api.github.com/repos/SchrodingerZhu/ahash-c,https://api.github.com/repos/SchrodingerZhu/ahash-c/commits{/sha},https://api.github.com/repos/SchrodingerZhu/ahash-c/downloads,https://api.github.com/repos/SchrodingerZhu/ahash-c/issues{/number},https://api.github.com/repos/SchrodingerZhu/ahash-c/pulls{/number},2020-12-16T07:31:49Z,C,0
324361070,MDEwOlJlcG9zaXRvcnkzMjQzNjEwNzA=,YOLOv4_SiamRPN,leolee99/YOLOv4_SiamRPN,https://api.github.com/repos/leolee99/YOLOv4_SiamRPN,https://api.github.com/repos/leolee99/YOLOv4_SiamRPN/commits{/sha},https://api.github.com/repos/leolee99/YOLOv4_SiamRPN/downloads,https://api.github.com/repos/leolee99/YOLOv4_SiamRPN/issues{/number},https://api.github.com/repos/leolee99/YOLOv4_SiamRPN/pulls{/number},2020-12-25T12:47:21Z,Python,1
323793014,MDEwOlJlcG9zaXRvcnkzMjM3OTMwMTQ=,FreeBSD-RaspberryPi-Rust,fundon/FreeBSD-RaspberryPi-Rust,https://api.github.com/repos/fundon/FreeBSD-RaspberryPi-Rust,https://api.github.com/repos/fundon/FreeBSD-RaspberryPi-Rust/commits{/sha},https://api.github.com/repos/fundon/FreeBSD-RaspberryPi-Rust/downloads,https://api.github.com/repos/fundon/FreeBSD-RaspberryPi-Rust/issues{/number},https://api.github.com/repos/fundon/FreeBSD-RaspberryPi-Rust/pulls{/number},2020-12-23T03:30:55Z,None,0
325676540,MDEwOlJlcG9zaXRvcnkzMjU2NzY1NDA=,docker-baseimage-alpine-glibc,imagegenius/docker-baseimage-alpine-glibc,https://api.github.com/repos/imagegenius/docker-baseimage-alpine-glibc,https://api.github.com/repos/imagegenius/docker-baseimage-alpine-glibc/commits{/sha},https://api.github.com/repos/imagegenius/docker-baseimage-alpine-glibc/downloads,https://api.github.com/repos/imagegenius/docker-baseimage-alpine-glibc/issues{/number},https://api.github.com/repos/imagegenius/docker-baseimage-alpine-glibc/pulls{/number},2020-12-31T00:29:59Z,Dockerfile,1
